mep_id;name;profile_url;email;x_url;x_handle;political_group;country;national_party;country_and_national_party
197649;HomeGheorghe FALCĂ;https://www.europarl.europa.eu/meps/en/197649;;https://x.com/GheorgheFalca;GheorgheFalca;Group of the European People's Party (Christian Democrats);Romania;Partidul Naţional Liberal (Romania);"Romania
						 
							 - Partidul Naţional Liberal (Romania)"
257137;HomeMarco FALCONE;https://www.europarl.europa.eu/meps/en/257137;;https://x.com/marcofalconect?s=21&t=9BkYUyqgWm_Sc5Vzdf9d1w;marcofalconect;Group of the European People's Party (Christian Democrats);Italy;Forza Italia (Italy);"Italy
						 
							 - Forza Italia (Italy)"
256823;HomeNikolas FARANTOURIS;https://www.europarl.europa.eu/meps/en/256823;;https://twitter.com/NFarantouris?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor;NFarantouris;The Left group in the European Parliament - GUE/NGL;Greece;Coalition of the Radical Left (Greece);"Greece
						 
							 - Coalition of the Radical Left (Greece)"
197589;HomeLaurence FARRENG;https://www.europarl.europa.eu/meps/en/197589;;https://twitter.com/laurencefarreng;laurencefarreng;Renew Europe Group;France;Mouvement Démocrate (France);"France
						 
							 - Mouvement Démocrate (France)"
256840;HomeJan FARSKÝ;https://www.europarl.europa.eu/meps/en/256840;;https://x.com/janfar_sky;janfar_sky;Group of the European People's Party (Christian Democrats);Czechia;Starostové a nezávisli (Czechia);"Czechia
						 
							 - Starostové a nezávisli (Czechia)"
1917;HomeMarkus FERBER;https://www.europarl.europa.eu/meps/en/1917;;https://twitter.com/MarkusFerber;MarkusFerber;Group of the European People's Party (Christian Democrats);Germany;Christlich-Soziale Union in Bayern e.V. (Germany);"Germany
						 
							 - Christlich-Soziale Union in Bayern e.V. (Germany)"
256857;HomeViktória FERENC;https://www.europarl.europa.eu/meps/en/256857;;;;Patriots for Europe Group;Hungary;Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt (Hungary);"Hungary
						 
							 - Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt (Hungary)"
125046;HomeJonás FERNÁNDEZ;https://www.europarl.europa.eu/meps/en/125046;;https://twitter.com/jonasfernandez;jonasfernandez;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Spain;Partido Socialista Obrero Español (Spain);"Spain
						 
							 - Partido Socialista Obrero Español (Spain)"
96810;HomeCarlo FIDANZA;https://www.europarl.europa.eu/meps/en/96810;;http://twitter.com/fidanzacarlo;fidanzacarlo;European Conservatives and Reformists Group;Italy;FRATELLI D' ITALIA (Italy);"Italy
						 
							 - FRATELLI D' ITALIA (Italy)"
197607;HomePietro FIOCCHI;https://www.europarl.europa.eu/meps/en/197607;;https://twitter.com/FiocchiPietro;FiocchiPietro;European Conservatives and Reformists Group;Italy;FRATELLI D' ITALIA (Italy);"Italy
						 
							 - FRATELLI D' ITALIA (Italy)"
257098;HomeGabriela FIREA;https://www.europarl.europa.eu/meps/en/257098;;;;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Romania;Partidul Social Democrat (Romania);"Romania
						 
							 - Partidul Social Democrat (Romania)"
25758;HomeRuth FIRMENICH;https://www.europarl.europa.eu/meps/en/25758;;;;Non-attached Members;Germany;Bündnis Sahra Wagenknecht – Vernunft und Gerechtigkeit (Germany);"Germany
						 
							 - Bündnis Sahra Wagenknecht – Vernunft und Gerechtigkeit (Germany)"
256906;HomeClaire FITA;https://www.europarl.europa.eu/meps/en/256906;;https://x.com/claire_fita;claire_fita;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;France;Parti socialiste (France);"France
						 
							 - Parti socialiste (France)"
124985;HomeLuke Ming FLANAGAN;https://www.europarl.europa.eu/meps/en/124985;;https://twitter.com/lukeming;lukeming;The Left group in the European Parliament - GUE/NGL;Ireland;Independent (Ireland);"Ireland
						 
							 - Independent (Ireland)"
197414;HomeLoucas FOURLAS;https://www.europarl.europa.eu/meps/en/197414;;https://twitter.com/loucas_fourlas;loucas_fourlas;Group of the European People's Party (Christian Democrats);Cyprus;Democratic Rally (Cyprus);"Cyprus
						 
							 - Democratic Rally (Cyprus)"
256913;HomeEmma FOURREAU;https://www.europarl.europa.eu/meps/en/256913;;https://x.com/emma_frr;emma_frr;The Left group in the European Parliament - GUE/NGL;France;La France Insoumise (France);"France
						 
							 - La France Insoumise (France)"
198490;HomeEmmanouil FRAGKOS;https://www.europarl.europa.eu/meps/en/198490;;https://twitter.com/e_fragkos?lang=en;e_fragkos;European Conservatives and Reformists Group;Greece;Elliniki Lusi-Greek Solution (Greece);"Greece
						 
							 - Elliniki Lusi-Greek Solution (Greece)"
106936;HomeDaniel FREUND;https://www.europarl.europa.eu/meps/en/106936;;https://twitter.com/daniel_freund;daniel_freund;Group of the Greens/European Free Alliance;Germany;Bündnis 90/Die Grünen (Germany);"Germany
						 
							 - Bündnis 90/Die Grünen (Germany)"
256876;HomeAnne-Sophie FRIGOUT;https://www.europarl.europa.eu/meps/en/256876;;https://x.com/asfrigout?lang=de;asfrigout;Patriots for Europe Group;France;Rassemblement national (France);"France
						 
							 - Rassemblement national (France)"
257038;HomeSigrid FRIIS;https://www.europarl.europa.eu/meps/en/257038;;https://x.com/sigridfriis;sigridfriis;Renew Europe Group;Denmark;Det Radikale Venstre (Denmark);"Denmark
						 
							 - Det Radikale Venstre (Denmark)"
197391;HomeHeléne FRITZON;https://www.europarl.europa.eu/meps/en/197391;;https://x.com/fritzon_h;fritzon_h;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Sweden;Arbetarepartiet- Socialdemokraterna (Sweden);"Sweden
						 
							 - Arbetarepartiet- Socialdemokraterna (Sweden)"
190574;HomeTomasz FROELICH;https://www.europarl.europa.eu/meps/en/190574;;https://x.com/TomaszFroelich;TomaszFroelich;Europe of Sovereign Nations Group;Germany;Alternative für Deutschland (Germany);"Germany
						 
							 - Alternative für Deutschland (Germany)"
101585;HomeNiels FUGLSANG;https://www.europarl.europa.eu/meps/en/101585;;https://twitter.com/NielsFuglsang;NielsFuglsang;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Denmark;Socialdemokratiet (Denmark);"Denmark
						 
							 - Socialdemokratiet (Denmark)"
257299;HomeKathleen FUNCHION;https://www.europarl.europa.eu/meps/en/257299;;https://x.com/kathleensf1?lang=de;kathleensf1;The Left group in the European Parliament - GUE/NGL;Ireland;Sinn Féin (Ireland);"Ireland
						 
							 - Sinn Féin (Ireland)"
256896;HomeAngéline FURET;https://www.europarl.europa.eu/meps/en/256896;;;;Patriots for Europe Group;France;Rassemblement national (France);"France
						 
							 - Rassemblement national (France)"
197795;HomeMario FURORE;https://www.europarl.europa.eu/meps/en/197795;;https://twitter.com/MarioFurore;MarioFurore;The Left group in the European Parliament - GUE/NGL;Italy;Movimento 5 Stelle (Italy);"Italy
						 
							 - Movimento 5 Stelle (Italy)"
2341;HomeMichael GAHLER;https://www.europarl.europa.eu/meps/en/2341;;https://twitter.com/gahler_michael;gahler_michael;Group of the European People's Party (Christian Democrats);Germany;Christlich Demokratische Union Deutschlands (Germany);"Germany
						 
							 - Christlich Demokratische Union Deutschlands (Germany)"
28150;HomeKinga GÁL;https://www.europarl.europa.eu/meps/en/28150;;;;Patriots for Europe Group;Hungary;Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt (Hungary);"Hungary
						 
							 - Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt (Hungary)"
257012;HomeEstrella GALÁN;https://www.europarl.europa.eu/meps/en/257012;;https://x.com/estrella_galan?s=43;estrella_galan;The Left group in the European Parliament - GUE/NGL;Spain;Movimiento Sumar (Spain);"Spain
						 
							 - Movimiento Sumar (Spain)"
197702;HomeLina GÁLVEZ;https://www.europarl.europa.eu/meps/en/197702;;https://twitter.com/linagalvezmunoz;linagalvezmunoz;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Spain;Partido Socialista Obrero Español (Spain);"Spain
						 
							 - Partido Socialista Obrero Español (Spain)"
257097;HomeAlberico GAMBINO;https://www.europarl.europa.eu/meps/en/257097;;;;European Conservatives and Reformists Group;Italy;FRATELLI D' ITALIA (Italy);"Italy
						 
							 - FRATELLI D' ITALIA (Italy)"
28298;HomeIratxe GARCÍA PÉREZ;https://www.europarl.europa.eu/meps/en/28298;;https://twitter.com/IratxeGarper;IratxeGarper;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Spain;Partido Socialista Obrero Español (Spain);"Spain
						 
							 - Partido Socialista Obrero Español (Spain)"
256970;HomeRaquel GARCÍA HERMIDA-VAN DER WALLE;https://www.europarl.europa.eu/meps/en/256970;;https://x.com/RaquelGarciaHer;RaquelGarciaHer;Renew Europe Group;Netherlands;Democraten 66 (Netherlands);"Netherlands
						 
							 - Democraten 66 (Netherlands)"
197628;HomeJean-Paul GARRAUD;https://www.europarl.europa.eu/meps/en/197628;;;;Patriots for Europe Group;France;Rassemblement national (France);"France
						 
							 - Rassemblement national (France)"
257032;HomeKamila GASIUK-PIHOWICZ;https://www.europarl.europa.eu/meps/en/257032;;https://x.com/Gasiuk_Pihowicz;Gasiuk_Pihowicz;Group of the European People's Party (Christian Democrats);Poland;Platforma Obywatelska (Poland);"Poland
						 
							 - Platforma Obywatelska (Poland)"
256986;HomeGeadis GEADI;https://www.europarl.europa.eu/meps/en/256986;;https://x.com/GeadisGeadi;GeadisGeadi;European Conservatives and Reformists Group;Cyprus;Εθνικό Λαϊκό Μέτωπο (Cyprus);"Cyprus
						 
							 - Εθνικό Λαϊκό Μέτωπο (Cyprus)"
257092;HomeHanna GEDIN;https://www.europarl.europa.eu/meps/en/257092;;;;The Left group in the European Parliament - GUE/NGL;Sweden;Vänsterpartiet (Sweden);"Sweden
						 
							 - Vänsterpartiet (Sweden)"
183916;HomeAlexandra GEESE;https://www.europarl.europa.eu/meps/en/183916;;https://twitter.com/alexandrageese;alexandrageese;Group of the Greens/European Free Alliance;Germany;Bündnis 90/Die Grünen (Germany);"Germany
						 
							 - Bündnis 90/Die Grünen (Germany)"
96833;HomeJens GEIER;https://www.europarl.europa.eu/meps/en/96833;;;;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Germany;Sozialdemokratische Partei Deutschlands (Germany);"Germany
						 
							 - Sozialdemokratische Partei Deutschlands (Germany)"
256939;HomeThomas GEISEL;https://www.europarl.europa.eu/meps/en/256939;;;;Non-attached Members;Germany;Bündnis Sahra Wagenknecht – Vernunft und Gerechtigkeit (Germany);"Germany
						 
							 - Bündnis Sahra Wagenknecht – Vernunft und Gerechtigkeit (Germany)"
197794;HomeChiara GEMMA;https://www.europarl.europa.eu/meps/en/197794;;;;European Conservatives and Reformists Group;Italy;FRATELLI D' ITALIA (Italy);"Italy
						 
							 - FRATELLI D' ITALIA (Italy)"
197416;HomeGiorgos GEORGIOU;https://www.europarl.europa.eu/meps/en/197416;;;;The Left group in the European Parliament - GUE/NGL;Cyprus;Progressive Party of Working People - Left - New Forces (Cyprus);"Cyprus
						 
							 - Progressive Party of Working People - Left - New Forces (Cyprus)"
96940;HomeGerben-Jan GERBRANDY;https://www.europarl.europa.eu/meps/en/96940;;;;Renew Europe Group;Netherlands;Democraten 66 (Netherlands);"Netherlands
						 
							 - Democraten 66 (Netherlands)"
256901;HomeJean-Marc GERMAIN;https://www.europarl.europa.eu/meps/en/256901;;https://www.twitter.com/jmgermain;jmgermain;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;France;Parti socialiste (France);"France
						 
							 - Parti socialiste (France)"
256866;HomeGabriella GERZSENYI;https://www.europarl.europa.eu/meps/en/256866;;https://x.com/gerzsenyigabi;gerzsenyigabi;Group of the European People's Party (Christian Democrats);Hungary;Tisztelet és Szabadság Párt (Hungary);"Hungary
						 
							 - Tisztelet és Szabadság Párt (Hungary)"
251874;HomeNiels GEUKING;https://www.europarl.europa.eu/meps/en/251874;;https://x.com/MEPNielsGeuking;MEPNielsGeuking;Group of the European People's Party (Christian Democrats);Germany;Familien-Partei Deutschlands (Germany);"Germany
						 
							 - Familien-Partei Deutschlands (Germany)"
124807;HomeJens GIESEKE;https://www.europarl.europa.eu/meps/en/124807;;;;Group of the European People's Party (Christian Democrats);Germany;Christlich Demokratische Union Deutschlands (Germany);"Germany
						 
							 - Christlich Demokratische Union Deutschlands (Germany)"
125204;HomeBorja GIMÉNEZ LARRAZ;https://www.europarl.europa.eu/meps/en/125204;;https://x.com/borjagimenezl;borjagimenezl;Group of the European People's Party (Christian Democrats);Spain;Partido Popular (Spain);"Spain
						 
							 - Partido Popular (Spain)"
125052;HomeJuan Carlos GIRAUTA VIDAL;https://www.europarl.europa.eu/meps/en/125052;;;;Patriots for Europe Group;Spain;VOX (Spain);"Spain
						 
							 - VOX (Spain)"
202036;HomeSunčana GLAVAK;https://www.europarl.europa.eu/meps/en/202036;;https://twitter.com/SuncanaGlavak;SuncanaGlavak;Group of the European People's Party (Christian Democrats);Croatia;Hrvatska demokratska zajednica (Croatia);"Croatia
						 
							 - Hrvatska demokratska zajednica (Croatia)"
197443;HomeAndreas GLÜCK;https://www.europarl.europa.eu/meps/en/197443;;https://twitter.com/andi_glueck;andi_glueck;Renew Europe Group;Germany;Freie Demokratische Partei (Germany);"Germany
						 
							 - Freie Demokratische Partei (Germany)"
197694;HomeRaphaël GLUCKSMANN;https://www.europarl.europa.eu/meps/en/197694;;https://twitter.com/rglucks1;rglucks1;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;France;Place publique (France);"France
						 
							 - Place publique (France)"
840;HomeCharles GOERENS;https://www.europarl.europa.eu/meps/en/840;;https://twitter.com/CharlesGoerens;CharlesGoerens;Renew Europe Group;Luxembourg;Parti démocratique (Luxembourg);"Luxembourg
						 
							 - Parti démocratique (Luxembourg)"
256919;HomeChristophe GOMART;https://www.europarl.europa.eu/meps/en/256919;;https://x.com/Chris_Gomart;Chris_Gomart;Group of the European People's Party (Christian Democrats);France;Les Républicains (France);"France
						 
							 - Les Républicains (France)"
257075;HomeIsilda GOMES;https://www.europarl.europa.eu/meps/en/257075;;;;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Portugal;Partido Socialista (Portugal);"Portugal
						 
							 - Partido Socialista (Portugal)"
256997;HomeSandra GÓMEZ LÓPEZ;https://www.europarl.europa.eu/meps/en/256997;;https://x.com/sangomezlopez?lang=bn;sangomezlopez;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Spain;Partido Socialista Obrero Español (Spain);"Spain
						 
							 - Partido Socialista Obrero Español (Spain)"
257059;HomeBruno GONÇALVES;https://www.europarl.europa.eu/meps/en/257059;;https://x.com/brunog2504;brunog2504;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Portugal;Partido Socialista (Portugal);"Portugal
						 
							 - Partido Socialista (Portugal)"
257079;HomeSérgio GONÇALVES;https://www.europarl.europa.eu/meps/en/257079;;;;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Portugal;Partido Socialista (Portugal);"Portugal
						 
							 - Partido Socialista (Portugal)"
197718;HomeNicolás GONZÁLEZ CASARES;https://www.europarl.europa.eu/meps/en/197718;;https://twitter.com/nicogoncas;nicogoncas;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Spain;Partido Socialista Obrero Español (Spain);"Spain
						 
							 - Partido Socialista Obrero Español (Spain)"
125027;HomeEsteban GONZÁLEZ PONS;https://www.europarl.europa.eu/meps/en/125027;;https://x.com/gonzalezpons;gonzalezpons;Group of the European People's Party (Christian Democrats);Spain;Partido Popular (Spain);"Spain
						 
							 - Partido Popular (Spain)"
257102;HomeGiorgio GORI;https://www.europarl.europa.eu/meps/en/257102;;;;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Italy;Partito Democratico (Italy);"Italy
						 
							 - Partito Democratico (Italy)"
257055;HomeMałgorzata GOSIEWSKA;https://www.europarl.europa.eu/meps/en/257055;;;;European Conservatives and Reformists Group;Poland;Prawo i Sprawiedliwość (Poland);"Poland
						 
							 - Prawo i Sprawiedliwość (Poland)"
97399;HomeDirk GOTINK;https://www.europarl.europa.eu/meps/en/97399;;https://x.com/dirkgotink;dirkgotink;Group of the European People's Party (Christian Democrats);Netherlands;Nieuw Sociaal Contract (Netherlands);"Netherlands
						 
							 - Nieuw Sociaal Contract (Netherlands)"
204419;HomeSandro GOZI;https://www.europarl.europa.eu/meps/en/204419;;;;Renew Europe Group;France;Mouvement Démocrate (France);"France
						 
							 - Mouvement Démocrate (France)"
124785;HomeMaria GRAPINI;https://www.europarl.europa.eu/meps/en/124785;;https://twitter.com/mariagrapini?lang=fr;mariagrapini;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Romania;Partidul Social Democrat (Romania);"Romania
						 
							 - Partidul Social Democrat (Romania)"
256808;HomePetras GRAŽULIS;https://www.europarl.europa.eu/meps/en/256808;;;;Europe of Sovereign Nations Group;Lithuania;Tautos ir teisingumo sąjunga (Lithuania);"Lithuania
						 
							 - Tautos ir teisingumo sąjunga (Lithuania)"
197549;HomeMarkéta GREGOROVÁ;https://www.europarl.europa.eu/meps/en/197549;;http://twitter.com/MarketkaG;MarketkaG;Group of the Greens/European Free Alliance;Czechia;PIRÁTI (Czechia);"Czechia
						 
							 - PIRÁTI (Czechia)"
220908;HomeBranko GRIMS;https://www.europarl.europa.eu/meps/en/220908;;https://x.com/BrankoGrimsX1;BrankoGrimsX1;Group of the European People's Party (Christian Democrats);Slovenia;Slovenska demokratska stranka (Slovenia);"Slovenia
						 
							 - Slovenska demokratska stranka (Slovenia)"
94649;HomeCatherine GRISET;https://www.europarl.europa.eu/meps/en/94649;;https://twitter.com/GrisetCatherine;GrisetCatherine;Patriots for Europe Group;France;Rassemblement national (France);"France
						 
							 - Rassemblement national (France)"
262021;HomeHanna GRONKIEWICZ-WALTZ;https://www.europarl.europa.eu/meps/en/262021;;https://x.com/hannagw?s=11&t=Q-iU1K13ceOhY2t2L2kWRQ;hannagw;Group of the European People's Party (Christian Democrats);Poland;Platforma Obywatelska (Poland);"Poland
						 
							 - Platforma Obywatelska (Poland)"
197780;HomeBart GROOTHUIS;https://www.europarl.europa.eu/meps/en/197780;;https://twitter.com/bgroothuis;bgroothuis;Renew Europe Group;Netherlands;Volkspartij voor Vrijheid en Democratie (Netherlands);"Netherlands
						 
							 - Volkspartij voor Vrijheid en Democratie (Netherlands)"
256830;HomeElisabeth GROSSMANN;https://www.europarl.europa.eu/meps/en/256830;;;;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Austria;Sozialdemokratische Partei Österreichs (Austria);"Austria
						 
							 - Sozialdemokratische Partei Österreichs (Austria)"
197557;HomeChristophe GRUDLER;https://www.europarl.europa.eu/meps/en/197557;;https://twitter.com/grudlerch;grudlerch;Renew Europe Group;France;Mouvement Démocrate (France);"France
						 
							 - Mouvement Démocrate (France)"
197618;HomeElisabetta GUALMINI;https://www.europarl.europa.eu/meps/en/197618;;https://x.com/gualminielisa;gualminielisa;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Italy;Partito Democratico (Italy);"Italy
						 
							 - Partito Democratico (Italy)"
257130;HomeCristina GUARDA;https://www.europarl.europa.eu/meps/en/257130;;;;Group of the Greens/European Free Alliance;Italy;Europa Verde - Verdi (Italy);"Italy
						 
							 - Europa Verde - Verdi (Italy)"
197543;HomeBernard GUETTA;https://www.europarl.europa.eu/meps/en/197543;;https://twitter.com/guetta_en;guetta_en;Renew Europe Group;France;Sans parti (France);"France
						 
							 - Sans parti (France)"
270719;HomeMartin GÜNTHER;https://www.europarl.europa.eu/meps/en/270719;;;;The Left group in the European Parliament - GUE/NGL;Germany;DIE LINKE. (Germany);"Germany
						 
							 - DIE LINKE. (Germany)"
256803;HomeMaria GUZENINA;https://www.europarl.europa.eu/meps/en/256803;;https://x.com/guzenina;guzenina;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Finland;Suomen Sosialidemokraattinen Puolue/Finlands Socialdemokratiska Parti (Finland);"Finland
						 
							 - Suomen Sosialidemokraattinen Puolue/Finlands Socialdemokratiska Parti (Finland)"
96830;HomeEnikő GYŐRI;https://www.europarl.europa.eu/meps/en/96830;;https://twitter.com/GyoriEniko;GyoriEniko;Patriots for Europe Group;Hungary;Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt (Hungary);"Hungary
						 
							 - Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt (Hungary)"
23816;HomeAndrás GYÜRK;https://www.europarl.europa.eu/meps/en/23816;;;;Patriots for Europe Group;Hungary;Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt (Hungary);"Hungary
						 
							 - Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt (Hungary)"
256985;HomeMichalis HADJIPANTELA;https://www.europarl.europa.eu/meps/en/256985;;https://x.com/hadjipantela;hadjipantela;Group of the European People's Party (Christian Democrats);Cyprus;Democratic Rally (Cyprus);"Cyprus
						 
							 - Democratic Rally (Cyprus)"
197444;HomeSvenja HAHN;https://www.europarl.europa.eu/meps/en/197444;;https://twitter.com/svenja_hahn;svenja_hahn;Renew Europe Group;Germany;Freie Demokratische Partei (Germany);"Germany
						 
							 - Freie Demokratische Partei (Germany)"
198176;HomeRoman HAIDER;https://www.europarl.europa.eu/meps/en/198176;;;;Patriots for Europe Group;Austria;Freiheitliche Partei Österreichs (Austria);"Austria
						 
							 - Freiheitliche Partei Österreichs (Austria)"
197514;HomeAndrzej HALICKI;https://www.europarl.europa.eu/meps/en/197514;;https://twitter.com/AndrzejHalicki;AndrzejHalicki;Group of the European People's Party (Christian Democrats);Poland;Platforma Obywatelska (Poland);"Poland
						 
							 - Platforma Obywatelska (Poland)"
257033;HomeNiels Flemming HANSEN;https://www.europarl.europa.eu/meps/en/257033;;https://x.com/nielsflemming01;nielsflemming01;Group of the European People's Party (Christian Democrats);Denmark;Det Konservative Folkeparti (Denmark);"Denmark
						 
							 - Det Konservative Folkeparti (Denmark)"
256912;HomeRima HASSAN;https://www.europarl.europa.eu/meps/en/256912;;https://x.com/rimahas;rimahas;The Left group in the European Parliament - GUE/NGL;France;La France Insoumise (France);"France
						 
							 - La France Insoumise (France)"
256842;HomeGerald HAUSER;https://www.europarl.europa.eu/meps/en/256842;;;;Patriots for Europe Group;Austria;Freiheitliche Partei Österreichs (Austria);"Austria
						 
							 - Freiheitliche Partei Österreichs (Austria)"
96752;HomeMartin HÄUSLING;https://www.europarl.europa.eu/meps/en/96752;;https://twitter.com/MartinHaeusling;MartinHaeusling;Group of the Greens/European Free Alliance;Germany;Bündnis 90/Die Grünen (Germany);"Germany
						 
							 - Bündnis 90/Die Grünen (Germany)"
197646;HomeMircea-Gheorghe HAVA;https://www.europarl.europa.eu/meps/en/197646;;https://x.com/MirceaHava;MirceaHava;Group of the European People's Party (Christian Democrats);Romania;Partidul Naţional Liberal (Romania);"Romania
						 
							 - Partidul Naţional Liberal (Romania)"
135511;HomeValérie HAYER;https://www.europarl.europa.eu/meps/en/135511;;https://twitter.com/valeriehayer;valeriehayer;Renew Europe Group;France;Renaissance (France);"France
						 
							 - Renaissance (France)"
125023;HomeAnja HAZEKAMP;https://www.europarl.europa.eu/meps/en/125023;;https://twitter.com/anjahazekamp;anjahazekamp;The Left group in the European Parliament - GUE/NGL;Netherlands;Partij voor de Dieren (Netherlands);"Netherlands
						 
							 - Partij voor de Dieren (Netherlands)"
197682;HomeHannes HEIDE;https://www.europarl.europa.eu/meps/en/197682;;https://twitter.com/HannesHeide;HannesHeide;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Austria;Sozialdemokratische Partei Österreichs (Austria);"Austria
						 
							 - Sozialdemokratische Partei Österreichs (Austria)"
197800;HomeEero HEINÄLUOMA;https://www.europarl.europa.eu/meps/en/197800;;;;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Finland;Suomen Sosialidemokraattinen Puolue/Finlands Socialdemokratiska Parti (Finland);"Finland
						 
							 - Suomen Sosialidemokraattinen Puolue/Finlands Socialdemokratiska Parti (Finland)"
198073;HomeAnna-Maja HENRIKSSON;https://www.europarl.europa.eu/meps/en/198073;;https://x.com/anna_maja;anna_maja;Renew Europe Group;Finland;Svenska folkpartiet (Finland);"Finland
						 
							 - Svenska folkpartiet (Finland)"
197412;HomeNiclas HERBST;https://www.europarl.europa.eu/meps/en/197412;;https://x.com/NiclasHerbst;NiclasHerbst;Group of the European People's Party (Christian Democrats);Germany;Christlich Demokratische Union Deutschlands (Germany);"Germany
						 
							 - Christlich Demokratische Union Deutschlands (Germany)"
22418;HomeEsther HERRANZ GARCÍA;https://www.europarl.europa.eu/meps/en/22418;;https://x.com/herranzgarcia1;herranzgarcia1;Group of the European People's Party (Christian Democrats);Spain;Partido Popular (Spain);"Spain
						 
							 - Partido Popular (Spain)"
124895;HomeKrzysztof HETMAN;https://www.europarl.europa.eu/meps/en/124895;;https://x.com/Hetman_K;Hetman_K;Group of the European People's Party (Christian Democrats);Poland;Polskie Stronnictwo Ludowe (Poland);"Poland
						 
							 - Polskie Stronnictwo Ludowe (Poland)"
96780;HomeMonika HOHLMEIER;https://www.europarl.europa.eu/meps/en/96780;;https://twitter.com/mhohlmeier;mhohlmeier;Group of the European People's Party (Christian Democrats);Germany;Christlich-Soziale Union in Bayern e.V. (Germany);"Germany
						 
							 - Christlich-Soziale Union in Bayern e.V. (Germany)"
197770;HomeMartin HOJSÍK;https://www.europarl.europa.eu/meps/en/197770;;https://twitter.com/martinhojsik;martinhojsik;Renew Europe Group;Slovakia;Progresívne Slovensko (Slovakia);"Slovakia
						 
							 - Progresívne Slovensko (Slovakia)"
197398;HomePär HOLMGREN;https://www.europarl.europa.eu/meps/en/197398;;https://twitter.com/parholmgren;parholmgren;Group of the Greens/European Free Alliance;Sweden;Miljöpartiet de gröna (Sweden);"Sweden
						 
							 - Miljöpartiet de gröna (Sweden)"
124715;HomeGyörgy HÖLVÉNYI;https://www.europarl.europa.eu/meps/en/124715;;https://twitter.com/HolvenyiGyorgy;HolvenyiGyorgy;Patriots for Europe Group;Hungary;Kereszténydemokrata Néppárt (Hungary);"Hungary
						 
							 - Kereszténydemokrata Néppárt (Hungary)"
122978;HomeAlicia HOMS GINEL;https://www.europarl.europa.eu/meps/en/122978;;https://www.x.com/aliciahoms;aliciahoms;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Spain;Partido Socialista Obrero Español (Spain);"Spain
						 
							 - Partido Socialista Obrero Español (Spain)"
257065;HomeSérgio HUMBERTO;https://www.europarl.europa.eu/meps/en/257065;;https://x.com/SergioHumberto_;SergioHumberto_;Group of the European People's Party (Christian Democrats);Portugal;Aliança Democrática (Portugal);"Portugal
						 
							 - Aliança Democrática (Portugal)"
197624;HomeIvars IJABS;https://www.europarl.europa.eu/meps/en/197624;;https://twitter.com/ijabs;ijabs;Renew Europe Group;Latvia;Latvijas attīstībai (Latvia);"Latvia
						 
							 - Latvijas attīstībai (Latvia)"
256918;HomeCéline IMART;https://www.europarl.europa.eu/meps/en/256918;;https://twitter.com/CelineImart;CelineImart;Group of the European People's Party (Christian Democrats);France;Les Républicains (France);"France
						 
							 - Les Républicains (France)"
197392;HomeEvin INCIR;https://www.europarl.europa.eu/meps/en/197392;;;;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Sweden;Arbetarepartiet- Socialdemokraterna (Sweden);"Sweden
						 
							 - Arbetarepartiet- Socialdemokraterna (Sweden)"
257144;HomePaolo INSELVINI;https://www.europarl.europa.eu/meps/en/257144;;;;European Conservatives and Reformists Group;Italy;FRATELLI D' ITALIA (Italy);"Italy
						 
							 - FRATELLI D' ITALIA (Italy)"
